"lat","lng"
59.337501,17.999505
51.54033329,-0.65771641
30.84032335,-83.31857469
14.56514218,121.03620529
42.35892446,-71.0273838
45.88674932,10.840223
43.11976255,131.89966761
37.936278,23.947143
10.26933333,-67.587
43.51820035,-5.66758825
54.73670353,-6.23708234
9.13036075,124.67667836
38.36386988,140.66841439
2.70380637,101.89487537
-6.25050168,107.00417519
37.559127,126.993644
37.80237528,-122.40582705
27.52503884,-97.88630244
24.16620305,55.71894588
37.03034721,28.09754832
51.81207497,-0.04436206
50.619708,5.5781568
41.37502129,2.14915752
13.7365067,100.50829233
13.7365067,100.50829233
30.54295837,-97.84631356
41.0071802,28.97916769
40.55104615,14.24282752
43.51028495,16.4367022
44.95590578,9.68215395
42.28529023,-71.61059411
41.17665482,29.08997726
40.91363162,38.37499746
42.4803051,-71.21540318
25.799396,-80.1275079
24.93563435,67.06251515
-23.58164817,-46.77811146
39.86917798,-86.24200313
22.279161,114.164565
13.75405858,100.54125309
13.75405858,100.54125309
40.44765285,-3.78396677
13.75405858,100.54125309
13.75476014,100.53982658
34.69135365,-118.16596957
37.34380556,27.32044458
34.69135365,-118.16596957
41.04359512,29.01547194
28.73319435,-81.11525212
25.26794493,51.55900955
-0.9657159,122.78391198
-2.170164,-79.91001
-2.16564435,-79.90863726
51.85322394,107.51185571
37.67805583,-97.37134851
41.47918094,1.92608356
51.50772073,-0.13047606
13.746354,100.531577
12.908458,100.893051
41.749876,-88.316102
40.74983959,-73.97607587
22.5691825,88.3538894
-7.693166,112.636793
48.23749427,-122.43420462
41.80769992,-88.07931446
14.60412559,121.04873657
-6.14547163,106.89175903
35.51749052,140.09900008
13.98759484,100.67477346
13.98759484,100.67477346
6.1348159,100.3836289
44.30289583,9.2106556
44.30331654,9.2095685
-7.06072466,113.94346157
36.42782862,-5.14821338
-7.77374227,110.36870801
42.012698,3.190488
41.04743835,28.04530129
-6.19217124,106.82251453
41.76361375,-88.39344465
42.71948333,-5.40193906
41.39174818,2.15834543
27.27412297,-82.56418705
27.27023331,-82.56297102
51.51196094,-0.12277544
51.513951,-0.110591
45.30049031,10.54208126
-20.29421533,-40.28622687
-35.14781036,-70.08067131
0.45082366,101.45339367
40.75711,-73.997287
52.45472579,-2.09040268
34.53549024,10.56995929
-8.67290708,115.16042611
46.68643437,7.85753398
3.08473098,101.41421245
39.074456,1.590853
14.39299396,121.03815455
-8.20296,114.37994
-33.44183992,-70.66128686
43.50791175,16.43983841
38.79613994,30.39367902
28.48634555,-81.4310503
44.15649996,-81.65475424
32.82277881,-116.93089464
25.68876865,-100.3587566
46.06366667,13.23166667
14.61167,121.0212
-34.6004553,-58.36445376
41.89162375,-87.60886431
36.67376127,27.50740813
41.87133333,-87.75433333
52.52376435,13.40926945
35.68082969,135.97503662
39.03009477,-76.67087699
40.1998361,-85.39662332
12.35460141,99.99761224
53.42578744,-1.27726618
19.15339412,-96.11122832
41.87576829,-87.61725426
41.87576829,-87.61725426
41.76449365,-87.68367506
35.68082969,135.97503662
41.76449365,-87.68367506
15.16688222,104.16337339
36.38316751,30.45115261
53.36588826,-2.92199734
40.97782453,28.82241726
41.87576829,-87.61725426
1.35930496,103.85061085
55.7874037,37.7466696
41.87576829,-87.61725426
37.74758917,-120.90266137
23.61628171,58.21246622
41.76057719,-87.76206739
29.78524074,-95.66988334
-23.59047751,-46.67368589
14.46052819,120.98189615
35.68082969,135.97503662
47.65107554,-122.35427595
38.37843461,141.07300401
43.6766251,10.54893494
5.33079892,103.1467281
3.58624785,98.67396355
-4.14491,122.174605
27.761046,-98.085773
4.01519527,98.28948241
41.91244952,12.48458862
41.91244952,12.48458862
39.76964298,3.02566437
14.45135656,121.01826507
0.50042208,101.46813517
40.74601753,-73.98153658
39.8523506,-74.98328269
54.97916224,-7.21524166
25.37467992,49.5658785
41.39950936,-81.73261056
35.34009911,33.30932796
35.34009911,33.30932796
41.57922844,-74.48381466
42.54789108,-2.66496231
40.03470354,-76.26190784
10.97077617,-74.80449979
10.97077617,-74.80449979
10.97077617,-74.80449979
10.9708079,-74.80450464
10.97075149,-74.80448931
55.6095,12.998166
-31.75273913,115.77119473
-0.30185892,100.13020028
-17.61421776,-149.61471558
35.34733579,33.25570224
3.11901205,101.62952391
28.47715038,-81.46923526
43.491662,-3.52884293
39.07547664,1.59194469
1.4185248,125.095414
48.86940095,2.78095722
34.04029007,-118.44319569
34.14831811,-117.75283093
44.06351076,-93.22191814
48.85562343,2.31257915
48.86095985,2.33581781
48.86372665,2.31353402
14.56062904,121.01598026
18.01307453,-66.62445582
14.55527199,121.01740827
47.45636494,10.99385977
35.8334263,138.39101424
14.53225348,120.98383784
15.03444178,120.67950368
38.79366904,-77.45732144
49.37266667,28.51033333
15.03444178,120.67950368
41.96452009,-87.74725175
41.96452009,-87.74725175
41.00535028,28.9768374
33.51928,-7.64319
35.72848363,139.71503431
37.53077822,126.92826748
28.66012471,48.3921392
24.46702178,54.60545518
22.312969,114.042111
10.31212208,123.91757369
18.46551671,-66.11636463
41.0044029,28.9586867
2.9017589,101.67073857
38.947193,1.444684
-6.14558971,106.87573493
32.76448135,-117.22874254
40.44168877,-80.00643253
55.7046841,37.53431839
21.3525,40.42583333
40.61455224,28.95355536
41.88206,-87.62779
42.29976744,-5.89748922
25.03170715,121.51932478
5.3307974,103.14672409
41.89767059,-87.68691954
41.89767059,-87.68691954
25.26570646,55.3577517
43.88533601,26.50505304
30.58418109,-97.85761714
30.58418109,-97.85761714
40.43349185,-3.64723253
44.494188,-81.262401
29.06567555,-110.98520114
57.73341737,12.92849159
53.56432578,-2.33172158
48.6712626,2.3480997
44.65733762,4.76105993
-23.97113653,-46.35007381
51.05099899,-114.08484221
22.59741083,120.33516169
47.737991,13.434856
-3.74959316,-38.47086411
60.22739335,24.85114471
-23.5115194,-46.5490177
14.46052819,120.98189615
42.35843398,-71.02752813
36.12036406,-115.17307375
0.43807557,101.48221493
41.45961926,-75.58967758
-6.2039253,106.82448864
14.61167,121.0212
45.81421084,15.9969755
47.24001624,-93.37637285
40.65724037,29.25981989
49.37266667,28.51033333
22.03883333,96.455
25.34448105,74.63240046
13.76706428,100.44278683
25.77756471,-80.35287149
25.77756471,-80.35287149
42.27503476,-8.73970213
41.6523537,-4.73119618
48.87357376,2.32354981
41.87576829,-87.61725426
-39.80676359,-73.25084705
37.548854,-77.470704
37.81646299,-122.37162352
14.55220329,121.02455378
36.81986885,-119.77571751
13.74663858,100.49207211
40.84207043,29.42793926
21.484328,39.254418
40.81560052,36.83286127
40.42019807,-3.69609474
36.99283204,27.53067323
-22.99855444,-43.2539146
-34.58622992,-58.44922582
-39.71950791,-73.40324419
29.52613358,-98.64068312
40.7603257,-73.96356583
47.22972308,11.41783856
36.85499545,30.74399499
43.72295347,10.39661229
-32.03578178,115.78797662
54.18081255,12.08442604
40.65732708,29.26341736
1.25646056,103.82135868
45.71011119,-121.84097621
14.59401322,-90.50419538
40.88409,-73.915084
41.90329915,12.46613503
41.89762942,12.49842882
41.89762942,12.49842882
41.89762942,12.49842882
41.90596615,12.48207808
41.90596615,12.48207808
41.89762942,12.49842882
41.89762942,12.49842882
40.75990312,-73.98034573
-2.97510405,104.73364977
-6.1352906,106.78083309
34.65125891,135.58114601
14.76119309,120.98719613
34.91430283,137.00778198
53.30587188,-1.47635121
-24.112552,-49.328581
10.52067061,-66.90770111
40.41203153,27.77946809
-6.93349433,106.92908265
39.92467137,32.82510996
-2.96983037,104.72748191
40.39954232,27.79399395
40.81433604,29.27852694
43.63461684,-79.4128325
-23.20493465,-46.77489871
-33.90368993,151.26839161
42.79853245,-77.81190157
14.43216514,121.01024563
-16.68933333,-49.28133333
1.152161,104.0100529
15.12105277,120.60087061
43.35959269,-5.84904345
14.65183559,120.94747468
14.55202675,121.02222562
34.77284912,10.73387738
-24.11390893,-49.33671784
-2.170164,-79.91001
33.55656854,-117.67004385
-23.53188885,-46.7141767
-23.53188885,-46.7141767
-6.620317,107.499346
35.66003027,139.699857
14.31288353,121.09904005
60.08366341,24.40329594
40.10858378,-3.6518607
-22.88316667,-42.0085
12.9488218,100.90473383
-6.16826045,106.78640319
38.31575553,27.13818006
44.85891092,-79.29227829
-23.55358743,-46.70281834
29.61418664,-98.61771823
-34.920651,-56.169684
33.64066911,-84.43606853
-0.10416667,-78.49766667
35.65991112,139.69989993
46.07440195,13.23473736
41.02760433,29.11786626
36.39583839,10.61284012
-7.81799525,110.38333522
41.96604894,2.8065869
40.63496608,29.27521919
40.63496608,29.27521919
45.01147932,39.12257195
-2.19112061,113.88821719
42.61729838,-6.41805475
34.2739545,-110.06877375
10.59780057,-67.000206
44.92157598,-79.37304038
-34.61811106,-58.38085413
41.07111671,1.14919311
40.73084425,-73.9973563
22.278069,114.159554
35.83342219,138.39101043
40.44482833,-3.70315333
14.45158435,120.97762585
14.63345,121.04803
40.88420238,-74.3573123
-32.9787647,-71.52881616
18.29630664,-66.89046204
28.50606649,-81.40800031
49.2345114,-122.8667593
3.05609338,103.08292505
48.76464089,2.47215748
29.30302071,47.93974777
32.55434265,34.94748357
42.348824,-71.823193
14.42277205,121.02898855
48.68500236,2.41728174
41.6124837,-0.91997729
36.78406068,34.58920956
45.54862273,-94.16412589
25.88685619,-80.37007063
39.46086512,-4.41005852
53.98054728,-1.10502918
18.08149722,-66.37053067
45.4336656,12.33840823
39.23780861,-119.94432846
39.23780861,-119.94432846
33.05283333,-117.30166667
-37.82322617,144.95723963
33.05283333,-117.30166667
-12.96313886,-38.47108743
42.22366943,-87.89977658
35.63685521,139.69314214
-6.2642372,106.9750067
-32.97883251,-71.52844246
19.35900827,-98.9768815
40.75688403,-73.98656309
-37.82113887,144.96165412
41.906046,12.47967482
53.20168266,-6.10819107
20.60620558,-100.39684803
-33.39893916,-70.57275198
47.99606,7.849446
40.96453854,28.79962784
3.1596917,101.70969844
38.26366806,26.31583405
24.69277461,46.68562764
51.33471356,-0.08791137
3.09833,101.70624
41.749876,-88.316102
41.749876,-88.316102
52.375426,4.525977
-6.2095774,106.7816902
-8.68235026,115.15166056
47.46340841,19.02248383
39.81900841,26.16394067
40.06620308,-74.09291955
40.55623424,14.24033507
41.10985542,29.03106723
26.306753,-80.07633628
-6.21764804,106.84125765
38.32085157,26.3033402
45.46438459,9.18992433
40.92538253,29.14487928
50.0295,36.3495
-34.60576669,-58.49850655
40.09909374,-75.00284269
34.10011961,-118.34035055
30.43740989,-84.36327745
14.58740443,121.06456161
40.63555946,29.27552557
44.64605532,10.92592084
17.12351484,-62.5892451
59.33846834,18.05684456
45.43398181,12.33829021
29.44735532,48.27549695
52.284726,104.271715
9.512544,123.152498
29.31107468,47.73129664
38.89131,1.39686886
40.0783998,-74.9228096
40.87472788,29.1311391
48.77589571,2.60890803
39.91784253,116.44294544
51.87468872,-0.52001529
45.761008,4.856106
18.41597914,-66.0753814
18.41597914,-66.0753814
18.41597914,-66.0753814
30.31276459,-97.77132511
-22.7518673,-45.5573883
-23.53796325,-46.69309616
-23.57746037,-46.17760229
-23.54599561,-46.81006301
-23.46418621,-46.0986441
-23.54599561,-46.81006301
45.434019,12.340243
45.4339784,12.33457862
50.923668,5.918538
-22.97924954,-43.19094123
40.7473535,-73.99187258
-5.53994002,-47.47355906
36.12105988,-115.17603672
53.18914508,50.13323417
-6.13052745,106.65299892
-6.21484854,106.81049501
47.56704981,7.6067467
50.51899371,-4.83866066
53.34540695,-6.26413966
24.12436175,55.69940833
-2.66019076,120.46694127
14.55683479,121.02406025
29.47315167,-98.53559109
25.11846656,55.19861698
38.40477064,27.12664857
41.09033292,29.05440688
40.97781383,28.74486164
30.355757,-97.733779
30.28727219,-81.45935833
-0.10416667,-78.49766667
24.41552428,54.58833812
35.60001458,139.61220697
41.06939783,28.92260456
47.55427341,10.73611427
10.31123542,123.91916156
23.55341521,58.35684911
38.71384449,-9.12199974
38.71384449,-9.12199974
52.47901656,-1.93745613
40.71351936,0.83516936
35.61012792,-78.56787206
51.98896536,4.6690433
51.27804031,4.47066538
29.51834904,-98.49589873
41.39957187,2.16480894
-8.6840407,115.16303247
35.63690259,139.69314471
67.282998,14.411272
-23.54020587,-46.72893047
-23.54020587,-46.72893047
-23.51349256,-46.70203039
-22.97056368,-43.18111897
-22.97056368,-43.18111897
-22.97056368,-43.18111897
37.3900795,126.65187836
-22.97056368,-43.18111897
-22.96128635,-43.27367877
-22.96303239,-43.27549615
54.56416473,-5.86128969
3.43474,114.745738
52.36789154,5.21733434
-33.40431542,-70.5950708
55.73800794,37.66274214
26.29496853,50.19965791
37.44511911,25.32885075
34.43775335,35.83485799
51.40548362,-0.1662704
43.58592089,39.7322942
40.0880877,-74.80877169
41.81827038,-71.37803989
50.93184916,11.29289545
24.12260725,55.69350206
40.75711,-73.997287
59.71773955,10.83607866
59.9491116,10.77170849
-34.612054,-58.365666
3.17544378,101.69987703
24.13874588,55.70872859
24.13874588,55.70872859
1.94470257,102.65032923
37.44511911,25.32885075
43.28580282,13.74328799
13.8058954,100.86208039
22.61611082,114.03579483
41.28191843,2.09145784
41.50684797,-81.51549793
24.22487639,55.73048276
24.22487639,55.73048276
24.81749243,46.74360922
18.3691343,-66.07779488
-32.9787647,-71.52881616
54.03386148,45.41994343
-15.94716667,-48.2615
5.17741919,97.15184784
3.15647794,101.72249794
55.16202901,61.38092549
41.00997085,28.65990015
-8.69547189,115.26348589
3.21006465,101.7465198
13.73408211,100.53401986
9.68321,100.05470322
38.35701959,-77.50108454
38.18922222,-85.64026773
5.40920427,100.41377306
40.8104247,0.52132185
3.1543308,101.74971413
52.476443,-1.898086
22.18620292,113.53124499
38.13813745,13.34988702
48.14501609,11.55290327
29.48217616,-98.60733747
24.20193946,55.69706706
36.51503291,-6.27586664
38.326472,26.760816
40.89897483,0.43226389
39.44033333,-76.7995
24.68950298,46.6867974
43.64280728,-79.3809633
51.60681278,-0.14614147
38.97259349,-92.38666169
19.36323157,-98.97108752
58.07833011,13.018713
-6.24448438,106.85738984
-6.21630067,106.83973795
3.1543308,101.74971413
9.510892,123.153514
41.00645949,28.97764206
5.17741919,97.15184784
53.39052684,-2.9480907
60.33020945,25.00711766
14.03555526,121.16071125
29.30135114,48.08888555
41.22316667,1.71316667
49.37266667,28.51033333
40.82496542,-73.40364822
43.69436057,-7.45233663
41.11781937,-85.10154028
54.32763268,-2.75707399
40.25506928,-3.69782636
30.27751862,-97.75141841
40.49832109,-3.67557829
34.91430283,137.00778198
37.49600494,127.02975063
35.688361,140.103478
55.80321958,37.58318381
-24.112552,-49.328581
39.87678777,18.13587499
-3.74964891,-38.47083597
4.298043,73.010144
44.99937842,41.11892063
40.20626296,-75.51071459
20.60803699,-100.39225866
51.25917559,-0.37415743
51.25917559,-0.37415743
40.98746603,28.88664772
35.688361,140.103478
35.63691237,139.69307547
-33.93972702,18.42751864
37.52494984,126.93881393
13.74602371,100.53459048
55.90278175,-4.34303156
39.89484758,116.38790472
39.89484758,116.38790472
14.55197483,121.02202177
37.00023821,35.32306107
50.66312196,13.86581981
-34.85290377,-56.19817972
37.87362868,32.48499234
29.53083109,-98.57941767
39.29459429,-102.49631114
35.688361,140.103478
24.51187119,55.76496393
37.550822,126.922695
40.48627612,-3.58978956
41.749909,-88.31602
3.20762951,101.71935098
13.84470698,100.56612627
37.92902426,58.3716651
25.25231214,55.52748113
53.24883732,-1.46801026
33.65946766,73.00473363
53.22820979,-4.12225086
40.94071648,29.15650875
53.24883732,-1.46801026
25.19771867,55.27897596
40.98913909,29.12662268
51.49916581,-0.16288519
38.39721112,27.03376448
47.65545626,23.5335836
47.65934654,23.58165979
17.17218041,42.64982414
33.65946766,73.00473363
26.16280389,50.52692553
-12.08901426,-76.99074711
-22.57376398,-43.18012051
52.54299422,13.4189415
45.43986205,10.86446658
22.02951089,96.45491461
40.48802484,-3.35499762
41.36832301,-81.76448058
41.12801926,16.87165797
30.28261444,-97.73663655
40.12542528,-3.66152925
44.95221601,-123.02752222
39.98844615,-74.20207147
14.51223479,120.99343169
30.21772727,-97.79655933
55.57034233,38.22852244
42.30782754,14.44516513
34.98361195,137.04963397
-23.49529711,-46.55639729
20.61336578,-100.41281811
65.58427445,22.19622157
44.119626,39.06274
44.85679926,-93.56908944
44.38065615,7.54407973
52.66059133,-8.61625699
-24.112552,-49.328581
41.18616029,1.56278952
44.56392355,11.35406132
41.4064911,27.35361114
19.15879344,72.78598911
45.01147932,39.12257195
36.85602511,31.03870325
-0.05001113,109.30603816
3.156033,101.623207
8.51334129,-82.61827822
39.92484415,32.83690095
37.69162056,-85.77466943
34.91430283,137.00778198
19.4551859,-99.2003047
27.78234199,-82.65194415
